Lat,Long,Ocean,Cr_nmol/kg,npp_10,npp_11,npp_12,Year,npp_01,npp_02,npp_04,npp_05,npp_06,npp_07,npp_08,npp_09,npp_03,yearly_mean_npp
-9.922,-80.224,Pacific,3.42,1037.4895,1411.8395,1384.8934,2009,868.817,850.5289,1169.8853,1017.6662,1252.3339,2037.3058,772.6076,1182.8054,1554.6505,1211.7352
-9.0,-85.833,Pacific,4.12,775.27905,734.9402,565.0838,2009,692.8399,482.66858,543.0003,622.73663,643.8767,612.19086,534.1203,672.0008,505.96094,615.39154
-8.41,-24.98,Atlantic,2.829815369967665,308.19595,254.36533,231.52104,2009,197.95259,140.42067,149.13148,175.88112,228.07394,238.02997,305.8915,366.86252,186.6703,231.91638
-8.0,-79.845,Pacific,2.3633333333333333,2960.642,3218.9104,3519.086,2009,5466.8955,6298.6636,4341.808,1908.4685,1606.1166,1608.9888,1338.0483,2252.4167,7585.424,3508.789
-3.583,-85.833,Pacific,3.9299999999999997,722.15753,968.08185,924.86884,2009,764.4852,504.9369,630.1807,473.70276,939.9039,789.6058,884.8996,773.0191,794.506,764.1956
-2.9625,-25.6148,Atlantic,2.595360888888889,284.09448,283.7455,333.7924,2009,355.9093,260.0991,237.81523,304.3489,315.48105,475.84854,660.149,411.5324,318.6691,353.45706
1.68,-25.01,Atlantic,2.7292743130922723,315.27,342.07666,375.05557,2009,445.8951,439.17624,458.34317,295.35907,456.07648,484.43295,506.9047,373.1476,342.752,402.8741
2.433333333333334,-102.0,Pacific,4.3,396.5375,419.77698,470.75238,2009,441.3155,693.68353,444.2672,334.4527,477.2147,603.4994,668.7202,496.26703,412.87485,488.28018
11.83333333333333,-103.8333333333333,Pacific,3.1154545454545457,308.21457,356.74368,612.5566,2009,510.11304,425.15747,321.4224,261.50076,255.0828,283.22635,401.13272,301.12503,506.88068,378.59634
12.0325,-28.9805,Atlantic,2.606471166666667,414.91898,374.03146,403.49454,2009,474.0177,464.5481,478.09454,405.4581,409.52228,390.48132,347.13156,357.59265,523.72675,420.25146
12.5882,-17.5724,Atlantic,2.214833875,766.3791,1063.0891,2374.8823,2009,2220.6174,6393.374,7612.9517,3123.5627,2479.0115,949.90106,611.0598,716.5375,7329.7983,2970.097
12.5942,-17.9199,Atlantic,2.5420315555555555,631.5023,1990.1929,1496.5405,2009,2332.9575,7470.3486,5410.25,2657.4937,1278.1602,698.88916,527.6814,603.6553,4512.631,2467.5251
12.61,-17.7157,Atlantic,2.572664178571429,786.70245,1558.5583,1772.5238,2009,2138.305,6671.119,6826.233,2938.5933,1607.1028,802.44086,540.3228,667.62964,5336.8286,2637.1965
12.612,-17.5728,Atlantic,2.18983575,766.3791,1063.0891,2374.8823,2009,2220.6174,6393.374,7612.9517,3123.5627,2479.0115,949.90106,611.0598,716.5375,7329.7983,2970.097
12.74366666666667,-28.5015,Atlantic,2.849897804814339,376.36905,356.1178,338.29675,2009,417.6375,496.85715,448.90927,409.8963,435.10452,419.92148,357.09598,359.38513,566.3882,415.16492
12.83333333333333,103.9333333333333,Pacific,15.8,,,,2009,,,,,,,,,,
15.0,-107.0,Pacific,2.8378695652173915,415.75473,306.7339,295.01895,2009,318.54004,279.952,325.13867,330.42758,265.66055,258.54794,239.02405,297.459,320.5709,304.40234
16.8,-106.9,Pacific,3.496111111111111,360.29965,299.07516,321.52734,2009,316.82202,392.57343,336.0352,318.68442,301.2407,246.42154,245.82765,316.36526,371.7705,318.8869
17.27893333333333,-32.15118333333334,Atlantic,2.7914761140638444,280.09174,367.6991,426.19363,2009,429.06827,324.97873,296.27148,328.85678,347.9264,428.6846,370.95346,277.84067,355.61417,352.84824
18.2,-104.2,Pacific,3.09375,412.4215,327.2657,379.81384,2009,491.01212,745.79443,1663.2515,650.0988,540.0483,421.97482,358.95517,331.89075,580.9265,575.2878
18.9,-108.8,Pacific,2.9788888888888887,288.62262,266.55942,339.21622,2009,434.10907,353.6053,376.56018,527.8387,353.62836,284.80026,302.33554,364.74448,469.25046,363.4392
20.0,-106.0,Pacific,2.772307692307692,341.90564,308.73416,1089.8835,2009,947.23706,2242.5203,4613.2656,2636.9214,721.68195,494.8527,499.57675,550.53436,1549.8136,1333.0773
20.9,-108.0,Pacific,2.9250000000000003,265.65607,300.74673,364.6623,2009,539.72375,687.74963,946.5051,733.1849,470.28796,356.26642,333.52173,304.21756,664.71326,497.26965
21.0,-132.0,Pacific,3.9208317958005945,250.5057,232.25523,267.65817,2009,280.3933,265.03674,253.8167,295.43686,288.7081,282.56558,238.935,262.96994,259.21304,264.79123
21.47666666666667,-126.595,Pacific,3.3438615061310726,265.42563,239.25201,253.7493,2009,353.69586,282.27008,311.90018,283.36523,297.68625,309.36465,268.6953,257.80115,322.02612,287.1027
23.485,-117.0216666666667,Pacific,3.4616646002789655,311.9553,333.49176,345.47025,2009,336.2961,344.74948,344.98514,391.37146,396.6506,331.94827,326.4211,309.73425,322.74002,341.3178
24.0,-42.0,Atlantic,2.9149999999999996,158.21457,183.80533,243.38518,2009,242.42581,209.58286,164.96373,170.80093,183.36049,203.6772,189.38924,156.64592,205.85077,192.67517
24.16716666666667,-160.2538333333333,Pacific,3.01,180.66356,262.47214,286.26614,2009,322.82425,389.4163,345.66797,249.31276,259.09427,248.97797,252.18408,229.17052,330.85208,279.74182
24.28333333333333,-114.9833333333333,Pacific,3.1889373243116528,427.6133,333.849,395.33124,2009,435.67462,513.19055,562.1344,491.5545,563.79626,483.2588,427.75446,421.60843,535.46796,465.93613
24.69833333333333,-114.1066666666667,Pacific,3.0910074438492483,344.84662,429.97357,543.44165,2009,610.2106,649.06683,594.4492,616.1714,956.0579,581.9778,506.69147,367.4103,585.7043,565.50006
25.98333333333333,-47.13333333333333,Atlantic,2.954285714285714,153.12904,170.45938,242.88986,2009,228.21565,245.37408,195.16737,177.15977,154.64444,138.25293,141.93279,141.22578,198.7969,182.27068
26.14,-35.19483333333334,Atlantic,2.8124520083911744,163.69597,228.29109,268.3293,2009,362.251,274.8044,187.9645,198.84279,168.36832,169.99426,179.59236,157.64413,275.4983,219.60637
30.0,-140.0,Pacific,3.855384615384615,272.01276,289.54315,318.23322,2009,346.111,357.9125,315.44464,325.42538,299.92462,320.08664,288.11014,245.83894,241.96935,301.71768
32.16666666666666,-64.5,Atlantic,2.985199082760058,216.27689,315.38165,412.34042,2009,459.37927,533.0333,474.19522,408.1214,307.0668,216.01367,175.3565,171.16435,501.1768,349.12552
32.2,-64.5,Atlantic,2.9,218.50821,310.78848,403.6331,2009,465.3054,546.3889,452.83362,451.2356,323.204,224.53314,187.40836,187.53922,471.33463,353.55942
32.66666666666666,-29.41666666666667,Atlantic,4.35,251.65816,288.7658,374.03113,2009,345.30707,574.47943,474.6335,377.35397,288.3192,283.63113,240.0375,212.47029,692.6357,366.94357
33.36666666666667,-27.5,Atlantic,2.9729166666666664,266.9831,299.02097,359.3599,2009,357.679,570.0832,513.67444,348.4537,354.98972,296.31686,245.60423,260.88605,570.799,370.32083
34.0,-158.0,Pacific,3.193636363636364,301.33685,297.97824,298.96692,2009,312.30682,374.9696,241.48482,468.31058,433.65247,372.50186,289.14432,274.76596,444.22034,342.46988
34.11666666666667,-41.73333333333333,Atlantic,3.11,285.70764,375.47308,427.29507,2009,497.17667,707.5676,496.26175,425.56274,423.06415,356.52017,299.46994,209.40286,717.43823,435.07837
34.23,-120.03,Pacific,2.5625,1475.5052,1269.7992,1149.9706,2009,1814.47,2800.7346,2121.6204,2997.722,3538.7805,2062.454,2735.394,2140.6426,2339.9844,2203.923
35.7,-40.76666666666667,Atlantic,2.9678571428571425,275.7133,323.34308,440.84903,2009,527.0907,676.3267,598.13824,454.35858,530.7325,375.4059,270.9973,225.2253,739.3871,453.1306
35.92283333333334,-26.87926666666667,Atlantic,2.6555652751315826,265.9334,333.87833,397.71454,2009,463.34015,741.4644,600.53217,447.51364,402.4808,306.64514,274.06097,264.45667,584.71466,423.56125
35.93333333333333,-5.566666666666666,Mediterranean,3.0066666666666664,770.49603,595.09076,528.9136,2009,585.50653,849.53174,997.67084,1034.2786,1222.0487,1540.1506,1063.5952,983.7946,1020.4997,932.63153
36.16666666666666,15.58333333333333,Mediterranean,3.1866666666666665,372.45023,397.64062,538.452,2009,659.3187,666.69696,806.4201,538.35297,573.2843,467.64212,356.4568,330.1444,695.61383,533.5394
37.95,-31.26666666666667,Atlantic,3.105,345.38495,313.81143,326.34375,2009,461.63068,533.9205,711.711,501.8845,524.79175,432.40497,371.5668,344.65988,594.10974,455.18497
39.43333333333333,-23.23333333333333,Atlantic,2.873,372.9032,336.10345,401.96005,2009,450.8953,581.19257,624.3365,408.96402,522.0879,401.39682,369.57843,357.96405,661.856,457.43652
39.98333333333333,6.5,Mediterranean,3.2577777777777777,407.06363,418.41882,435.54498,2009,738.82916,952.29224,746.91254,547.4685,537.5729,435.72644,377.52646,323.35834,857.30194,564.83466
41.99716666666666,-158.0085,Pacific,3.0271428571428567,585.4402,429.1,296.4781,2009,313.70853,416.07095,557.72174,601.8161,785.05774,656.09674,436.42557,619.31555,514.9532,517.68207
42.24181666666667,-19.1961,Atlantic,2.7699134028822447,409.25043,436.35608,289.75266,2009,331.93094,538.9222,684.6716,781.2203,763.4431,541.5454,459.93146,563.1832,640.8765,536.75696
45.0,145.0,Pacific,3.3052264808362373,961.0021,651.25793,453.0454,2009,161.76146,204.82524,617.08746,890.1545,917.56647,936.2259,1079.5961,884.2538,259.81754,668.0495
46.0,-158.0,Pacific,3.1285714285714286,745.1326,533.2592,,2009,267.4816,424.16763,409.87363,564.24426,369.47937,598.71643,509.82245,1074.3005,362.17896,532.6051
46.07166666666667,-129.9283333333333,Pacific,5.25703564727955,657.44257,299.0768,,2009,267.27255,467.30914,528.9029,640.7751,703.1349,773.34686,637.6409,654.989,504.34357,557.65765
47.2434,-9.33188333333333,Atlantic,2.8271901147291607,525.7367,264.0882,,2009,190.7933,614.0518,745.1506,1357.3315,1123.714,975.4536,892.8667,741.1891,384.1616,710.4125
49.566,-138.667,Pacific,2.974634146341464,632.41486,377.52554,,2009,,303.3105,421.78015,462.22528,557.15985,758.61285,990.09564,1392.807,306.86664,620.27985
50.0,-145.0,Pacific,3.6784019415902725,610.81824,290.99753,,2009,,372.75015,423.94238,441.22855,415.93906,533.96454,567.4273,957.84686,331.4232,494.6338
50.00166666666667,-145.0,Pacific,3.095,610.81824,290.99753,,2009,,372.75015,423.94238,441.22855,415.93906,533.96454,567.4273,957.84686,331.4232,494.6338
54.5,-48.46,Atlantic,2.942720047983206,703.9677,,,2009,,156.05887,284.283,722.5881,1481.3397,1559.1938,1042.6569,773.82825,213.61543,770.8368
55.0,-147.2158333333333,Pacific,3.25,473.6578,,,2009,,409.79147,418.3378,552.99634,661.66223,714.25116,607.78265,927.0025,284.96667,561.16095
69.5,-137.9833333333333,Arctic,1.730899048197846,,,,2009,,,,,,4113.0894,2344.7466,2139.435,,2865.757
69.66666666666667,-138.15,Arctic,1.884756741370988,,,,2009,,,,,4450.8384,4109.146,2576.6697,2098.8022,,3308.8643
69.81666666666666,-138.3333333333333,Arctic,1.827060106431059,,,,2009,,,,,,3972.2253,2523.8777,1873.1312,,2789.7449
70.0,-138.0,Arctic,1.90398895301763,,,,2009,,,,,,3406.4827,2313.3452,1355.5505,,2358.4597
71.1,-139.0166666666667,Arctic,1.9953419583391834,,,,2009,,,,,,186.1771,306.31223,174.52502,,222.33812
72.51666666666667,-136.6833333333333,Arctic,2.416847930261436,,,,2009,,,,,,,,117.18166,,117.18166
72.8,-159.62,Arctic,1.6675,,,,2009,,,,,,1297.4966,663.2723,329.74533,,763.5047
74.63333333333334,-137.3333333333333,Arctic,2.839956586487576,,,,2009,,,,,,,,131.8609,,131.8609
85.13,-150.1,Arctic,2.4526086956521738,,,,2009,,,,,,,,,,
-67.29,163.536,Southern Ocean,3.835823175579897,,,,2010,,173.67232,,,,,,,87.66884,130.67058
-67.189,145.721,Southern Ocean,3.7810159689477536,,,,2010,,,,,,,,,,
-67.1,167.36,Southern Ocean,3.858050465689068,,,,2010,124.16416,96.76802,,,,,,,95.15991,105.36404
-63.963,-66.242,Southern Ocean,3.8113168770861883,206.67107,315.06903,239.91953,2010,167.42052,102.84312,91.996086,,,,,53.653637,144.17912,165.21901
-59.611,148.64,Southern Ocean,3.78023700507115,124.17118,163.42516,200.2964,2010,186.52597,158.81396,99.96224,,,,64.16875,75.36012,104.373474,130.7886
-59.6,-67.92,Southern Ocean,3.63,166.08354,299.74567,395.4397,2010,223.43022,170.39243,120.334274,,,,126.08645,124.16148,120.08046,193.9727
-59.6,-67.919,Southern Ocean,3.71209750575196,166.08354,299.74567,395.4397,2010,223.43022,170.39243,120.334274,,,,126.08645,124.16148,120.08046,193.9727
-54.83,-95.68,Southern Ocean,3.6659999999999995,180.13411,235.96295,285.49142,2010,365.5374,231.51051,135.82564,,,,85.97481,138.29547,169.99965,203.19244
-53.583,149.298,Southern Ocean,3.489904376667043,249.06454,285.47055,309.0372,2010,377.68036,230.3267,163.37689,,,,150.16331,203.11708,199.13739,240.81934
-53.2,-118.13,Southern Ocean,3.6333333333333333,204.2489,258.6836,389.61298,2010,316.5549,195.95259,174.53783,,,,116.79772,181.0714,166.05777,222.61308
-50.99,-72.04,Southern Ocean,3.71,,,,2010,,,,,,,,,,
-49.906,141.931,Southern Ocean,3.3225,266.64142,309.36154,583.3102,2010,689.96094,331.78427,264.30374,148.00198,,111.06911,153.60716,186.07462,206.44131,295.50513
-49.393,150.389,Southern Ocean,3.244285714285714,280.7389,399.75937,500.54913,2010,664.4494,452.549,277.79172,227.00397,,172.81711,186.63521,220.26079,341.80182,338.57785
-47.0,141.9,Southern Ocean,3.514688225129975,339.818,622.85187,646.1701,2010,669.05646,628.12476,330.16595,234.27484,,219.97331,233.60002,204.00185,396.24362,411.29825
-46.97,141.93,Southern Ocean,2.9738178106991984,339.818,622.85187,646.1701,2010,669.05646,628.12476,330.16595,234.27484,,219.97331,233.60002,204.00185,396.24362,411.29825
-45.7,153.5,Southern Ocean,3.4626901228000735,506.46957,750.29596,1000.12933,2010,1303.408,652.3287,546.76666,402.5048,488.6079,246.98196,328.39847,331.5293,549.0736,592.2078
-41.9,-35.43,Atlantic,2.9048153040828515,619.9115,811.77026,1063.6227,2010,1330.7502,1114.6201,762.08826,678.8274,409.67294,297.6547,434.02875,483.6774,918.657,743.77344
-40.4,153.9,Pacific,3.1583256230805192,996.22943,1094.0691,928.12317,2010,946.32385,608.34406,623.1539,557.8854,459.66705,514.45526,604.15967,551.8811,1233.6779,759.8308
-40.36,-31.04,Atlantic,2.926442647019276,747.419,1029.1064,1169.3125,2010,1014.32367,908.09106,586.67865,354.43134,312.9483,289.2811,349.15936,419.65268,640.60785,651.75104
-40.3,153.5,Pacific,4.81,966.8657,1165.9093,997.03577,2010,934.16876,625.745,637.9897,625.2913,460.7795,468.2629,500.91046,644.8695,1002.14215,752.49756
-34.67,154.55,Pacific,3.504695380939145,621.2992,526.97723,347.97327,2010,475.11624,421.57306,446.09628,514.9037,388.4588,504.9882,713.3254,851.48114,458.59464,522.56555
-32.5,-175.0,Pacific,3.9383774735489814,468.4513,269.08917,288.64642,2010,321.1565,302.3603,353.91843,384.30496,428.90594,495.5575,609.2089,574.5953,286.8033,398.58316
-32.5,180.0,Pacific,3.126575779524156,674.4202,436.30554,370.63354,2010,372.52246,344.3186,425.98737,436.60022,491.10294,505.43152,631.11914,788.6428,320.12323,483.1006
-30.0,155.0,Pacific,3.1625591137119584,559.7995,371.89435,275.31552,2010,224.34323,305.8231,355.91864,424.38736,515.5896,543.16656,560.0453,671.2207,288.46927,424.66443
-30.0,160.0,Pacific,3.2097407291094324,670.93634,376.434,310.23904,2010,281.59528,289.99564,382.2534,452.2157,518.22345,532.8381,617.2419,699.71405,321.90063,454.46567
-30.0,165.0,Pacific,3.6301483198021893,661.3401,390.0897,253.02426,2010,343.21115,318.79233,321.83673,347.0382,483.4283,528.29297,650.6271,824.8393,362.14685,457.05557
-30.0,170.0,Pacific,3.4696973419068704,695.7814,516.28107,326.7397,2010,416.73883,303.2905,339.67215,466.49066,486.1203,556.44763,676.8161,750.79926,330.79898,488.8314
-30.0,175.0,Pacific,3.1924015710686833,724.41473,417.6229,268.19104,2010,320.7663,253.87947,311.24728,346.7309,440.35043,501.7147,620.93585,679.33905,399.67545,440.40564
-26.25,-103.96,Pacific,3.295,117.34765,83.86503,90.83754,2010,83.37961,81.97318,94.12261,137.21179,187.27744,244.70042,294.89542,172.46368,85.322395,139.44972
-23.72578333333333,-24.92083333333333,Atlantic,2.8862909263908265,185.68999,159.88297,158.51523,2010,110.55919,103.989655,107.05405,163.6123,225.4037,247.01208,296.30905,292.15854,131.77089,181.82982
-21.56666666666667,-114.3,Pacific,4.699999999999999,98.17562,97.9567,99.107216,2010,94.79282,83.38041,120.21392,147.25473,182.8743,227.16861,255.14339,130.81691,81.58785,134.87271
-21.38333333333333,-114.2833333333333,Pacific,5.114285714285714,105.90799,95.438644,104.79168,2010,100.605156,87.10971,122.76113,142.57275,189.63135,231.8073,248.6472,134.74559,88.85221,137.73923
-16.819,-72.841,Pacific,2.6566666666666667,2447.7654,3959.0662,3883.2615,2010,3837.669,2845.32,3206.672,3061.7402,2250.7014,1873.6526,1868.7462,2428.744,3887.0095,2962.529
-15.999,-76.998,Pacific,3.76,928.5248,1360.8971,1790.4032,2010,764.11145,1182.2058,576.14703,833.12994,841.46783,806.5978,639.9596,1013.80273,511.75638,937.417
-14.0,-99.0,Pacific,3.5985996122424173,434.86484,444.49765,424.40097,2010,462.32574,450.42172,523.8473,396.53848,371.85416,368.75952,358.049,397.3374,427.06955,421.66382
-14.0,-77.06,Pacific,5.3475,4708.13,4254.1685,4030.1926,2010,2292.3535,2212.537,2066.5947,1421.0867,1562.3599,1263.6615,1163.84,1996.5907,4428.0454,2616.63
-13.666,-76.785,Pacific,2.766666666666667,5044.1084,4688.578,5299.237,2010,4474.5815,5953.734,5363.674,2583.3574,2853.3674,1941.811,1485.1726,2199.2932,5620.5684,3958.957
-12.363,-77.0,Pacific,2.1550000000000002,2080.482,3365.4062,3287.949,2010,3515.5886,4862.038,5365.221,3546.8188,1325.5769,2308.575,2145.8777,2475.1487,7851.483,3510.8474
-12.0481,-78.3143,Pacific,2.633326026071368,1285.1694,1992.377,1041.6979,2010,1213.1537,2047.1666,1844.0402,1170.4944,1172.1289,716.0826,835.842,2123.3813,3348.4153,1565.8292
-12.0471,-77.4325,Pacific,2.342040085557373,3638.0686,1507.9312,3993.804,2010,4028.192,4970.8564,5108.8853,2076.2605,2657.9368,1442.7908,1865.1342,1973.5527,7447.373,3392.5657
-12.0451,-77.657,Pacific,2.7913146662115818,4167.1973,2443.527,3817.6118,2010,3518.2324,4621.7935,3541.228,1917.0857,1321.4127,1266.5636,1476.878,2270.398,7986.4126,3195.6953
-12.0449,-77.3761,Pacific,2.746059475986703,3638.0686,1507.9312,3993.804,2010,4028.192,4970.8564,5108.8853,2076.2605,2657.9368,1442.7908,1865.1342,1973.5527,7447.373,3392.5657
-12.0448,-78.1669,Pacific,3.607777993342297,1666.8049,2362.5771,1159.9982,2010,1314.0227,2131.5125,2019.1628,1235.3722,1379.6519,763.35675,899.3061,2434.1863,5285.0,1887.5792
-12.0446,-77.7099,Pacific,2.525425829219805,3073.3635,2897.021,1881.4718,2010,2413.922,3595.2175,2760.3557,1539.704,1108.1603,1131.3954,1162.3813,2372.6958,7644.975,2631.722
-12.01,-79.2,Pacific,3.5559957419451718,879.3986,891.05505,845.41675,2010,1175.1509,1042.1069,1356.5643,923.0683,602.06506,667.8036,835.4599,769.8429,1537.3533,960.4405
-11.9999,-84.0,Pacific,3.472942293926747,556.0265,641.0067,729.2646,2010,648.39655,470.28406,440.96332,784.60095,663.0725,629.11835,601.5669,655.5728,710.9003,627.56445
-10.67,-25.01,Atlantic,2.9176770642337257,206.32173,150.60426,155.86708,2010,148.20303,101.43714,124.15191,143.43571,165.70619,203.34131,255.9261,237.8194,149.74512,170.21326
-10.001,-78.38,Pacific,1.9833333333333332,1638.527,2204.0032,1898.6761,2010,2641.2751,3311.6843,2600.1218,2648.2954,1716.0321,1358.33,1565.8062,1489.5015,4447.8237,2293.3398
-9.999,-79.134,Pacific,3.022,1288.4911,3182.5298,3458.3755,2010,887.8487,1963.6619,2481.5703,1052.2194,1228.6075,905.1253,1180.133,1565.1055,5095.1865,2024.0713
-9.922,-80.224,Pacific,3.42,862.6241,945.4414,1153.6626,2010,874.97546,991.2687,1374.8989,1246.8877,797.5768,813.591,664.75165,797.57916,1554.6505,1006.4924
-9.0,-85.833,Pacific,4.12,643.6478,505.58545,667.937,2010,560.4025,412.04565,403.80832,748.2517,653.50226,625.69104,481.18393,599.95026,505.96094,567.33057
-8.41,-24.98,Atlantic,2.829815369967665,253.57327,178.89128,190.64848,2010,233.12805,138.5046,122.39739,142.55867,169.99081,211.27989,260.33734,243.36879,186.6703,194.2791
-8.0,-79.845,Pacific,2.3633333333333333,2461.429,4238.919,3727.0737,2010,1973.6892,4468.563,2645.5837,3747.4893,1548.4998,1343.6802,1801.3804,1815.9768,7585.424,3113.1423
-3.583,-85.833,Pacific,3.9299999999999997,723.25165,735.1793,794.0408,2010,534.4195,730.29047,542.4328,645.90015,718.18384,753.93304,869.7363,807.7397,794.506,720.8011
-2.9625,-25.6148,Atlantic,2.595360888888889,267.77185,231.84589,314.6555,2010,345.79407,233.62344,264.15152,247.38162,280.06888,358.86365,410.34323,460.74704,318.6691,311.1597
